gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,ceq,csho,ebit,ni,sale,costat,prcc_c,act,at,ch,dltt,ebit,lct,tie,city,invt,emp,cogs
19094,20191231,2019,INDL,C,D,STD,NBTB,USD,1120.397,43.797,219.634,121.021,511.557,A,40.56,,9715.925,170.595,177.73,219.634,,55.979,Norwich,13.189,1.788,81.391
19137,20191231,2019,INDL,C,D,STD,OVBC,USD,128.179,4.787,22.15,9.907,58.227,A,39.62,,1013.272,12.812,36.222,22.15,,7.265,Gallipolis,1.193,0.284,8.265
19143,20191231,2019,INDL,C,D,STD,KIN,USD,81.921,39.204,-62.567,-61.389,4.256,A,8.48,79.345,114.024,15.986,21.879,-62.567,10.224,,Burlingame,4.218,0.156,64.943
19149,20191231,2019,INDL,C,D,STD,RARE,USD,653.764,57.838,-424.173,-402.727,103.714,A,42.71,851.017,1135.496,433.584,345.126,-424.173,103.3,,Novato,11.546,0.74,519.348
19150,20191231,2019,INDL,C,D,STD,OSBC,USD,277.864,29.932,71.928,39.455,150.522,A,13.47,,2635.545,34.096,111.977,71.928,,18.835,Aurora,8.065,0.535,20.435
19154,20191231,2019,INDL,C,D,STD,CARA,USD,186.713,46.72,-111.679,-106.373,19.886,A,16.11,165.656,232.959,18.305,3.352,-111.679,42.894,,Stamford,0,0.067,131.367
19159,20191231,2019,INDL,C,D,STD,PWOD,USD,154.96,7.041,27.528,15.672,77.226,A,35.56,,1665.323,24.725,122.757,27.528,,15.959,Williamsport,4.232,0.334,18.694
19163,20191231,2019,INDL,C,D,STD,STAY,USD,1176.27,179.483,334.573,165.138,1218.219,A,14.86,,4030.596,346.812,2649.426,334.573,,,Charlotte,0,7.9,601.191
19168,20191231,2019,INDL,C,D,STD,TACO,USD,302.107,37.059,28.252,-118.285,512.951,A,7.905,18.824,862.457,1.421,401.942,28.252,72.297,,Lake Forest,3.123,7.844,396.645
19262,20191231,2019,INDL,C,D,STD,CTBI,USD,614.886,17.793,110.863,64.54,235.582,A,46.64,,4366.003,58.68,73.419,110.863,,40.513,Pikeville,20.647,1,45.332
19274,20191231,2019,INDL,C,D,STD,INGN,USD,344.621,22.031,21.383,20.95,361.943,A,68.33,292.219,447.339,198.037,4.702,21.383,50.181,,Goleta,35.664,1.02,179.548
19275,20191231,2019,INDL,C,D,STD,BRG,USD,58.786,23.499,46.927,36.743,219.836,A,12.05,,2340.697,31.683,1334.182,46.927,,,New York,0,,149.8
19305,20191231,2019,INDL,C,D,STD,PLPC,USD,268.535,4.993,34.993,23.303,444.861,A,60.35,231.975,433.571,38.929,61.968,34.993,81.073,,Mayfield,95.718,2.983,290.466
19318,20191231,2019,INDL,C,D,STD,PRK,USD,969.014,16.346,194.686,102.7,457.693,A,102.38,,8558.377,135.567,221.982,194.686,,62.763,Newark,16.329,1.907,68.934
19355,20191231,2019,INDL,C,D,STD,SFNC,USD,2988.17,113.629,452.728,238.167,988.154,A,26.79,,21259.143,277.208,473.414,452.728,,181.37,Pine Bluff,337.555,3.27,224.61
19391,20190630,2019,INDL,C,D,STD,MBUU,USD,204.235,20.853,103.649,66.066,684.016,A,40.95,127.651,451.314,27.392,113.633,103.649,75.332,,Loudon,67.768,1.835,506.842
19398,20191231,2019,INDL,C,D,STD,DENN,USD,-138.064,57.095,73.803,117.41,541.389,A,19.88,52.733,460.387,3.372,407.529,73.803,95.581,,Spartanburg,1.325,4,382.282
19402,20200131,2019,INDL,C,D,STD,GIII,USD,1290.672,48.01,247.025,143.837,3160.464,A,33.5,1368.688,2565.137,197.372,645.834,247.025,613.96,,New York,551.918,8.1,2042.959
19412,20191231,2019,INDL,C,D,STD,ITCI,USD,195.007,55.507,-154.012,-147.722,0.061,A,34.31,230.324,251.186,107.637,19.955,-154.012,36.224,,New York,0,0.33,153.596
19428,20191231,2019,INDL,C,D,STD,GSBC,USD,603.066,14.261,104.133,73.612,265.951,A,63.32,,5015.072,99.299,108.797,104.133,,54.602,Springfield,14.767,1.191,60.752
19440,20191231,2019,INDL,C,D,STD,LADR,USD,1458.265,107.51,374.997,122.645,537.234,A,18.04,,6669.152,58.171,2714.485,374.997,,,New York,0,0.076,162.237
19470,20191231,2019,INDL,C,D,STD,DRNA,USD,152.195,71.573,-128.186,-120.459,23.904,A,22.03,556.169,597.409,152.816,20.141,-128.186,241.735,,Lexington,0,0.187,58.179
19471,20191231,2019,INDL,C,D,STD,RVNC,USD,225.49,52.375,-164.459,-159.429,0.413,A,16.23,296.602,340.287,171.16,25.87,-164.459,40.979,,Newark,0,0.193,161.963
19507,20191231,2019,INDL,C,D,STD,OUT,USD,1093.8,143.6,305.6,140.1,1782.2,A,26.82,435.8,5382.3,59.1,3507.2,305.6,650,,New York,0,2.456,1006.8
19511,20191231,2019,INDL,C,D,STD,FLXN,USD,-20.108,38.361,-136.271,-149.773,72.957,A,20.7,195.675,217.56,82.253,201.198,-136.271,36.219,,Burlington,16.529,0.288,8.901
19516,20191231,2019,INDL,C,D,STD,IBP,USD,250.031,30.016,124.796,68.159,1511.629,A,68.87,581.949,1099.479,177.889,578.413,124.796,214.149,,Columbus,74.606,8.5,1039.141
19517,20191231,2019,INDL,C,D,STD,OGS,USD,2129.39,52.772,295.258,186.749,1652.73,A,93.57,506.202,5708.3,17.853,1314.064,295.258,872.737,,Tulsa,159.991,3.6,1177.077
19518,20191231,2019,INDL,C,D,STD,KN,USD,1288.5,91.702,92.8,49.1,854.8,A,21.15,388.4,1654.6,78.4,188.8,92.8,151.5,,Itasca,141.8,8.5,477.7
19526,20191231,2019,INDL,C,D,STD,FPI,USD,294.502,29.953,26.597,13.886,53.824,A,6.78,,1102.553,12.561,462.829,26.597,,,Denver,1.55,0.013,17.144
19534,20191231,2019,INDL,C,D,STD,CNCE,USD,101.457,23.865,-79.015,-78.166,1.077,A,9.225,116.855,137.471,53.043,15.996,-79.015,17.268,,Lexington,0,0.07,78.428
19570,20191231,2019,INDL,C,D,STD,STBA,USD,1191.998,39.56,179.429,98.234,373.042,A,40.29,,8764.649,73.332,142.172,179.429,,73.693,Indiana,8.781,1.201,88.566
19574,20191231,2019,INDL,C,D,STD,GCI,USD,981.356,128.991,77.417,-119.842,1867.909,A,6.38,779.115,4020.102,156.042,1937.297,77.417,718.453,,McLean,55.09,21.255,1079.593
19581,20200131,2019,INDL,C,D,STD,LE,USD,348.382,32.382,46.794,19.29,1450.201,A,16.8,545.378,1113.629,77.148,418.498,46.794,283.566,,Dodgeville,375.67,5.1,828.309
19582,20191231,2019,INDL,C,D,STD,CTRE,USD,927.591,95.103,72.707,46.359,163.401,A,20.63,,1518.861,20.327,554.624,72.707,,,San Clemente,0,0.052,74.46
19600,20191231,2019,INDL,C,D,STD,CBAY,USD,186.348,68.882,-103.075,-102.808,0,A,1.96,202.923,205.727,24.869,1.743,-103.075,17.636,,Newark,0,0.036,0
19602,20191231,2019,INDL,C,D,STD,HEAR,USD,63.387,14.488,13.943,17.944,234.663,A,9.45,102.547,131.351,8.249,1.28,13.943,64.588,,San Diego,45.711,0.245,154
19647,20191231,2019,INDL,C,D,STD,LC,USD,900.187,88.757,374.004,-30.745,1150.184,A,12.62,,2982.341,243.779,1681.673,374.004,,,San Francisco,722.355,1.538,721.081
19649,20191231,2019,INDL,C,D,STD,SABR,USD,939.081,273.733,372.454,158.592,3974.988,A,22.44,1121.92,5689.957,436.176,3311.791,372.454,1025.543,,Southlake,0,9.25,2733.558
19713,20191231,2019,INDL,C,D,STD,AUB,USD,2513.102,80.001,370.261,193.528,832.147,A,37.55,,17562.99,163.05,1113.547,370.261,,161.46,Richmond,60.113,1.989,182.552
19717,20191231,2019,INDL,C,D,STD,NLTX,USD,141.687,37.997,-24.443,-69.442,0,A,12.32,143.596,147.023,143.093,0.593,-24.443,4.743,,Seattle,0,0.036,0
19730,20190630,2019,INDL,C,D,STD,PCTY,USD,307.964,53.075,36.766,53.823,447.752,A,120.82,1596.189,1803.941,132.476,0,36.766,1456.048,,Schaumburg,0,3.05,121.538
19747,20191231,2019,INDL,C,D,STD,QUOT,USD,285.222,89.371,-18.475,-37.057,436.16,A,9.86,372.094,591.938,224.764,180.444,-18.475,122.283,,Mountain View,0,1.072,232.169
19753,20191231,2019,INDL,C,D,STD,MGNI,USD,111.936,53.888,-25.542,-25.478,156.414,A,8.16,313.05,395.12,88.888,15.231,-25.542,267.499,,Los Angeles,0,0.444,27.046
19784,20191231,2019,INDL,C,D,STD,EGRX,USD,179.174,13.63,22.315,14.313,195.892,A,60.08,179.449,254.554,109.775,36.557,22.315,38.823,,Woodcliff Lake,6.566,0.108,59.997
19800,20191231,2019,INDL,C,D,STD,CPLG,USD,1035,57.2,-202,-212,812,A,10.68,,2109,101,940,-202,,,Irving,0,0.03,977
19815,20191231,2019,INDL,C,D,STD,FCBP,USD,261.805,11.636,49.233,27.848,98.054,A,26.96,,1690.324,27.359,46.671,49.233,,12.092,Cerritos,7.659,0.181,14.892
19817,20191231,2019,INDL,C,D,STD,UVSP,USD,675.122,29.335,118.179,65.719,279.515,A,26.78,,5380.924,50.571,232.435,118.179,,44.861,Souderton,6.02,0.873,53.379
19849,20191231,2019,INDL,C,D,STD,ATEN,USD,108.787,77.58,-15.63,-17.819,212.628,A,6.87,220.939,274.053,45.742,28.046,-15.63,97.581,,San Jose,22.384,0.81,42.481
19851,20191231,2019,INDL,C,D,STD,CIO,USD,436.008,54.591,28.756,1.798,156.297,A,13.52,,1228.474,70.129,609.083,28.756,,,Dallas,0,0.02,116.475
19858,20191231,2019,INDL,C,D,STD,VRTV,USD,536.2,16.1,70.9,-29.5,7659.4,A,19.67,1630.6,2511.1,38,1119,70.9,731.5,,Atlanta,552.9,8,6206.2
19859,20191231,2019,INDL,C,D,STD,AKBA,USD,394.757,121.675,-215.844,-279.659,335.001,A,6.32,309.533,771.201,147.449,103.333,-215.844,208.118,,Cambridge,116.349,0.36,36.246
19873,20191231,2019,INDL,C,D,STD,WASH,USD,503.492,17.363,110.022,69.118,264.743,A,53.79,,5292.659,132.193,218.973,110.022,,64.249,Westerly,28.942,0.619,65.824
19877,20191231,2019,INDL,C,D,STD,QTWO,USD,379.412,48.386,-50.01,-70.877,315.484,A,81.08,186.335,1009.434,100.094,460.863,-50.01,132.966,,Austin,0,1.574,140.078
19881,20191231,2019,INDL,C,D,STD,TWOU,USD,711.25,63.569,-157.51,-235.222,574.671,A,23.99,260.948,1186.83,170.593,313.594,-157.51,155.954,,Lanham,0,5.848,150.56
19908,20191231,2019,INDL,C,D,STD,FIVN,USD,196.458,61.544,4.381,-4.552,328.006,A,65.58,381.274,482.38,77.976,214.742,4.381,65.992,,San Ramon,0,1.21,123.655
19927,20191231,2019,INDL,C,D,STD,MC,USD,442.723,50.016,112.193,105.095,746.534,A,31.92,,1071.699,167.812,197.625,112.193,,,New York,0,0.879,629.376
19966,20191231,2019,INDL,C,D,STD,CMCT,USD,54.223,14.602,-44.544,345.673,139.989,A,14.5,,667.592,23.801,302.984,-44.544,,,Dallas,0,0.005,177.605
19998,20191231,2019,INDL,C,D,STD,MEDP,USD,726.283,35.865,128.063,100.443,860.969,A,84.06,317.028,1143.071,131.92,45.212,128.063,343.002,,Cincinnati,,3.5,615.272
20010,20191231,2019,INDL,C,D,STD,AGRX,USD,45.745,69.81,-18.858,-18.606,0,A,2.5,35.319,49.54,34.479,0,-18.858,3.795,,Princeton,0,0.015,0
20011,20191231,2019,INDL,C,D,STD,TMST,USD,563.1,44.82,-55.2,-110,1208.8,A,7.86,401.7,1085.2,27.1,176.8,-55.2,112.3,,Canton,281.9,2.5,1107.9
20019,20191231,2019,INDL,C,D,STD,CVBF,USD,1994.098,140.102,338.589,207.827,506.431,A,21.58,,11282.45,185.518,47.166,338.589,,22.078,Ontario,4.889,,27.078
20044,20191231,2019,INDL,C,D,STD,BGSF,USD,68.457,10.309,19.662,13.247,294.314,A,21.89,40.737,115.586,0,31.248,19.662,13.707,,Plano,0,29.43,213.632
20088,20200131,2019,INDL,C,D,STD,BOX,USD,22.357,147.558,-139.472,-144.348,696.264,A,16.78,457.726,959.991,195.586,329.568,-139.472,577.434,,Redwood City,0,2.046,156.153
20089,20191231,2019,INDL,C,D,STD,TMX,USD,2322,135.408,292,128,2077,A,38.66,629,5323,280,1779,292,557,,Memphis,48,12,1103
20109,20191231,2019,INDL,C,D,STD,CCBG,USD,327.016,16.772,63.328,30.807,165.889,A,30.5,,3088.953,60.087,60.676,63.328,,9.493,Tallahassee,10.462,0.815,11.52
20115,20190630,2019,INDL,C,D,STD,PAHC,USD,216.015,40.454,88.214,54.713,827.995,A,24.83,466.162,726.671,57.573,313.635,88.214,154.227,,Teaneck,198.322,1.6,535.856
20116,20191231,2019,INDL,C,D,STD,PAYC,USD,526.628,57.66,226.224,180.576,737.671,A,264.76,1871.1,2486.917,133.667,49.243,226.224,1753.522,,Oklahoma City,1.158,3.765,89.336
20126,20200331,2019,INDL,C,D,STD,WMS,USD,525.723,69.319,199.257,-193.174,1673.805,A,38.84,666.211,2369.888,174.233,1151.042,199.257,238.213,,Hilliard,282.992,4.95,1107.997
20135,20200331,2019,INDL,C,D,STD,QTNT,USD,-5.527,80.398,-78.691,-102.773,32.656,A,9.51,150.472,226.463,3.923,174.055,-78.691,31.157,,Eysins,20.501,0.418,5.524
20185,20190930,2019,INDL,C,D,STD,SMG,USD,718.7,55.805,424.2,460.7,3156,A,106.18,1041.7,3028.7,18.8,1523.5,424.2,620.5,,Marysville,540.3,5.6,2074.1
20225,20191231,2019,INDL,C,D,STD,NERV,USD,27.78,39.084,-56.864,-72.183,0,A,7.11,47.137,77.499,21.413,0.111,-56.864,6.629,,Waltham,0,0.013,0
20228,20190630,2019,INDL,C,D,STD,CTLT,USD,1681.6,145.738,336.7,137.4,2518,A,56.3,1395.8,6184,345.4,2882.8,336.7,670.7,,Somerset,257.2,12.3,1484.3
20229,20191231,2019,INDL,C,D,STD,ZEN,USD,457.984,113.081,-145.76,-169.653,816.416,A,76.63,692.823,1514.589,196.591,566.942,-145.76,478.681,,San Francisco,0,3.57,198.953
20232,20191031,2019,INDL,C,D,STD,KEYS,USD,3004,187.311,709,621,4303,A,102.63,3215,6623,1598,1792,709,1003,,Santa Rosa,705,13.6,1463
20233,20191231,2019,INDL,C,D,STD,TBPH,USD,-223.84,57.015,-248.415,-236.455,73.414,A,25.89,338.488,408.826,58.064,492.915,-248.415,111.703,,George Town,0,0.316,318.529
20235,20191231,2019,INDL,C,D,STD,DNOW,USD,1144,109.208,45,-97,2951,A,11.24,1067,1591,183,44,45,396,,Houston,465,4.4,2329
20299,20191231,2019,INDL,C,D,STD,LOB,USD,532.386,40.317,53.345,18.034,295.86,A,19.01,,4814.97,126.752,2.633,53.345,,87.898,Wilmington,972.059,0.635,107.471
20338,20191231,2019,INDL,C,D,STD,PRMW,USD,1166.2,134.803,114.8,2.9,2394.5,A,13.68,642.3,3390.9,205.5,1428,114.8,607.6,,Tampa,122.5,11.58,973.9
20412,20191231,2019,INDL,C,D,STD,ARES,USD,469.529,115.242,345.407,148.884,1765.438,A,35.69,,12014.196,,8496.569,345.407,,,Los Angeles,0,1.2,1399.429
20420,20191231,2019,INDL,C,D,STD,OEC,USD,186.013,60.224,162.949,86.92,1476.353,A,19.3,507.718,1257.394,63.726,651.724,162.949,285.211,,Senningerberg,164.799,1.493,998.444
20422,20191231,2019,INDL,C,D,STD,HRTG,USD,448.799,28.651,49.062,28.636,510.8,A,13.25,,1939.67,268.351,127.962,49.062,,,Clearwater,0,0.53,381.194
20430,20191231,2019,INDL,C,D,STD,SLM,USD,2911.836,421.093,885.886,578.276,2362.134,A,8.91,,32686.479,5563.877,3788.232,885.886,,,Newark,0,1.9,1461.579
20502,20191231,2019,INDL,C,D,STD,RYAM,USD,682.798,63.136,-35.487,-22.45,1775.392,A,3.84,573.827,2480.147,64.025,1080.217,-35.487,286.146,,Jacksonville,251.18,4,1584.235
20540,20191231,2019,INDL,C,D,STD,TRUE,USD,327.271,106.866,-46.221,-54.89,353.88,A,4.75,239.741,421.687,181.534,37.127,-46.221,54.17,,Santa Monica,0,0.709,33.027
20548,20191231,2019,INDL,C,D,STD,COG,USD,2151.487,397.925,876.716,681.07,2066.277,A,17.41,568.248,4487.245,200.227,1165.702,876.716,328.034,,Houston,13.932,0.547,668.688
20567,20191231,2019,INDL,C,D,STD,MRNS,USD,59.569,86.471,-53.122,-54.121,0,A,2.16,94.134,98.842,90.943,3.042,-53.122,8.031,,Radnor,0,0.043,0
20600,20191130,2019,INDL,C,D,STD,NG,USD,137.954,327.63,-16.321,-27.761,0,A,8.96,150.339,245.835,67.549,51.576,-16.321,3.343,,Vancouver,0,0.012,0
20621,20191231,2019,INDL,C,D,STD,DMTK,USD,12.489,12.345,-17.605,-19.689,3.364,A,12.4,17.15,18.211,15.374,0,-17.605,5.722,,La Jolla,0.035,0.064,3.215
20628,20191231,2019,INDL,C,D,STD,ISTR,USD,241.976,11.229,35.184,16.839,95.659,A,24,,2148.916,23.769,127.223,35.184,,24.625,Baton Rouge,0.133,0.324,26.533
20644,20191231,2019,INDL,C,D,STD,GPRO,USD,233.529,146.819,-0.879,-14.642,1194.651,A,4.34,535.976,792.803,150.301,211.771,-0.879,327.051,,San Mateo,144.236,0.926,755.54
20645,20191231,2019,INDL,C,D,STD,ARDX,USD,186.655,88.818,-91.263,-94.94,5.281,A,7.505,252.062,259.782,181.133,50.907,-91.263,22.22,,Fremont,0,0.088,94.043
20649,20191231,2019,INDL,C,D,STD,SNDX,USD,31.6,27.14,-57.539,-56.047,1.517,A,8.78,62.331,63.525,24.609,0.419,-57.539,18.368,,Waltham,0,0.035,58.964
20659,20191231,2019,INDL,C,D,STD,AMPH,USD,381.366,46.577,-0.039,48.939,322.357,A,19.29,255.241,586.971,73.685,55.709,-0.039,90.009,,Rancho Cucamonga,110.501,2.027,172.324
20661,20191231,2019,INDL,C,D,STD,VEC,USD,261.381,11.524,53.736,34.716,1382.642,A,51.26,320.711,636.484,35.318,72.852,53.736,242.257,,Colorado Springs,0,7.2,1246.221
20677,20191231,2019,INDL,C,D,STD,FFWM,USD,613.869,44.671,111.65,56.239,290.536,A,17.4,,6314.436,65.387,27.916,111.65,,78.806,Dallas,503.036,0.485,81.443
20686,20191231,2019,INDL,C,D,STD,SYF,USD,14354,615.925,4500,3747,19461,A,36.01,,104826,12147,15658,4500,,,Stamford,725,16.5,14594
20692,20190630,2019,INDL,C,D,STD,KE,USD,369.854,25.419,42.253,31.558,1181.844,A,17.55,555.313,764.111,49.276,91.5,42.253,274.91,,Jasper,203.84,6.3,1064.565
20696,20191231,2019,INDL,C,D,STD,DOOR,USD,624.882,24.87,167.116,44.602,2176.683,A,72.21,734.055,1936.584,166.964,928.342,167.116,267.667,,Tampa,242.23,10,1628.264
20699,20191231,2019,INDL,C,D,STD,LTRPA,USD,320,75.082,129,-22,1560,A,7.35,557,4726,341,495,129,437,,Englewood,0,4.194,388
20720,20190630,2019,INDL,C,D,STD,RLMD,USD,7.613,38.979,-11.622,-17.318,0,A,39,9.984,10.22,9.216,0,-11.622,2.607,,New York,0,0.004,0
20740,20191231,2019,INDL,C,D,STD,SPKE,USD,51.01,14.38,38.436,8.45,813.725,A,9.23,236.128,422.968,56.664,123,38.436,141.955,,Houston,2.954,0.164,734.302
20748,20191231,2019,INDL,C,D,STD,ANET,USD,2894.686,76.389,805.774,859.867,2410.706,A,203.4,3471.636,4185.29,1111.286,83.022,805.774,597.074,,Santa Clara,243.825,2.3,836.865
20779,20190731,2019,INDL,C,D,STD,CSCO,USD,33571,4250,14171,11621,51904,A,47.96,47755,97793,11750,14475,14171,31712,,San Jose,1383,75.9,17609
20791,20191231,2019,INDL,C,D,STD,BXMT,USD,3762.583,135.004,765.39,305.567,882.679,A,37.22,,16551.871,150.09,12591.227,765.39,,,New York,0,0,117.289
20823,20200131,2019,INDL,C,D,STD,HQY,USD,1030.295,71.051,109.117,39.664,531.993,A,74.07,296.004,2565.181,191.726,1249.632,109.117,152.137,,Draper,,2.931,185.436
20904,20190930,2019,INDL,C,D,STD,HOLX,USD,2115.7,267.685,600.3,-203.6,3367.3,A,52.21,1793.1,6442.1,601.8,2836.5,600.3,1070.1,,Marlborough,444.9,6.478,1199.6
20935,20191231,2019,INDL,C,D,STD,TRUP,USD,136.76,34.947,-1.568,-1.809,383.936,A,37.46,158.821,257.2,29.168,26.136,-1.568,91.625,,Seattle,0,0.738,319.012
20943,20191231,2019,INDL,C,D,STD,SAGE,USD,944.655,51.877,-708.124,-680.238,6.868,A,72.19,1035.093,1084.15,126.705,26.848,-708.124,112.128,,Cambridge,,0.675,712.709
20959,20191231,2019,INDL,C,D,STD,PLYM,USD,107.997,14.141,3.191,-10.42,75.29,A,18.39,,685.481,10.465,394.431,3.191,,,Boston,0,0.027,64.618
20960,20191231,2019,INDL,C,D,STD,CNNE,USD,1488.5,79.517,-107.2,77.3,1070,A,37.19,630.9,2092.2,533.7,347.3,-107.2,198.7,,Las Vegas,16.3,22.482,1136.5
20961,20200331,2019,INDL,C,D,STD,ATEX,USD,245.066,17.185,-37.101,-37.638,1.564,A,43.21,142.152,267.397,137.453,7.051,-37.101,8.823,,Woodland Park,0,0.059,2.833
21004,20191231,2019,INDL,C,D,STD,LNTH,USD,114.601,39.251,59.671,31.667,347.337,A,20.51,172.911,405.919,92.919,184.739,59.671,66.111,,North Billerica,29.18,0.508,159.147
21006,20191231,2019,INDL,C,D,STD,XENT,USD,118.058,32.235,-45.394,-42.994,109.142,A,24.9,129.051,147.902,20.652,10.886,-45.394,18.936,,Menlo Park,17,0.402,19.106
21012,20191231,2019,INDL,C,D,STD,ATRA,USD,290.781,56.806,-295.681,-290.976,0,A,16.47,272.992,342.942,74.317,14.38,-295.681,36.743,,South San Francisco,0,0.393,0
21015,20191231,2019,INDL,C,D,STD,OCUL,USD,-3.63,50.334,-85.802,-86.372,4.227,A,3.95,60.17,78.74,54.437,58.217,-85.802,12.029,,Bedford,0.954,0.161,87.499
21019,20191231,2019,INDL,C,D,STD,BSIG,USD,64.4,85.886,291.8,223.9,819.5,A,10.22,,1419.7,111.3,611.3,291.8,,,Boston,88.8,0.054,503.9
21020,20191231,2019,INDL,C,D,STD,ADVM,USD,174.957,67.329,-68.545,-64.486,0.25,A,11.52,175.87,222.727,65.897,28.214,-68.545,19.408,,Redwood City,0,0.114,67.222
21032,20191231,2019,INDL,C,D,STD,VKTX,USD,277.119,72.414,-32.687,-25.779,0,A,8.02,283.501,284.256,8.377,0.36,-32.687,6.777,,San Diego,0,0.019,0
21042,20190630,2019,INDL,C,D,STD,AKTS,USD,25.955,30.141,-27.517,-29.248,1.443,A,8,31.821,47.949,30.154,18.215,-27.517,3.216,,Huntersville,0.094,0.09,26.463
21118,20191231,2019,INDL,C,D,STD,AXDX,USD,-7.379,54.709,-72.831,-84.305,9.297,A,16.9,121.852,134.424,61.014,133.622,-72.831,8.162,,Tucson,8.059,0.275,2.597
21124,20191231,2019,INDL,C,D,STD,LOCO,USD,245.566,35.127,33.801,24.9,442.33,A,15.14,24.678,624.752,8.07,294.575,33.801,73.959,,Costa Mesa,2.009,5.005,345.584
21178,20191231,2019,INDL,C,D,STD,NBEV,USD,92.275,81.873,-46.618,-89.835,253.708,A,1.82,112.956,251.13,60.842,64.856,-46.618,79.426,,Denver,36.718,0.934,100.624
21227,20191231,2019,INDL,C,D,STD,LBRDK,USD,10667.946,181.901,-29.277,117.216,14.859,A,125.75,52.133,12256.342,49.724,572.944,-29.277,12.139,,Englewood,0,0.056,9.45
21238,20191231,2019,INDL,C,D,STD,VICR,USD,205.562,40.526,14.101,14.098,262.977,A,46.72,179.066,240.727,84.668,2.855,14.101,29.93,,Andover,49.187,1.014,129.677
21352,20191231,2019,INDL,C,D,STD,AVNS,USD,1265.2,47.528,57.7,-45.9,697.6,A,33.7,538.5,1799.6,205.3,310.7,57.7,212.5,,Alpharetta,145.9,4.7,264
21429,20191231,2019,INDL,C,D,STD,GVA,USD,1141.471,45.504,-86.303,-60.191,3445.606,A,27.67,1376.941,2502.088,262.273,414.726,-86.303,842.056,,Watsonville,300.326,5.6,3102.008
21440,20191231,2019,INDL,C,D,STD,LSTR,USD,721.469,39.473,298.904,227.72,4089.618,A,113.87,997.888,1427.711,319.515,72.247,298.904,552.904,,Jacksonville,0,1.333,3245.067
21503,20191231,2019,INDL,C,D,STD,KMPR,USD,3972.3,66.666,703.4,531.1,5014.3,A,77.5,,12989.1,136.8,1115.5,703.4,,,Chicago,0,8.9,4240.3
21515,20191231,2019,INDL,C,D,STD,UNVR,USD,1732.8,168.7,445.2,-100.2,9286.9,A,24.24,2453.6,6494.8,330.3,2803.3,445.2,1449.4,,Downers Grove,796,10.3,7140.8
21522,20191231,2019,INDL,C,D,STD,VYNE,USD,17.575,61.581,-95.873,-95.178,0.443,A,3.33,76.414,81.159,43.759,33.378,-95.873,29.326,,Bridgewater,1.356,,95.966
21540,20191231,2019,INDL,C,D,STD,W,USD,-944.208,93.6,-929.941,-984.584,9127.057,A,90.37,1377.138,2953.048,582.753,2278.797,-929.941,1611.519,,Boston,61.692,16.985,6787.306
21542,20191231,2019,INDL,C,D,STD,AAON,USD,290.14,52.079,67.348,53.711,469.333,A,49.41,187.549,371.424,26.797,,67.348,56.028,,Tulsa,73.601,2.29,328.666
21593,20191231,2019,INDL,C,D,STD,CIVB,USD,330.126,16.688,58.086,33.878,120.497,A,24,,2309.557,48.535,157.7,58.086,,12.954,Sandusky,2.285,0.457,13.989
21601,20191231,2019,INDL,C,D,STD,RYTM,USD,281.02,43.997,-146,-140.729,0,A,22.96,302.404,308.523,62.294,3.086,-146,24.417,,Boston,0,0.07,0
21604,20191231,2019,INDL,C,D,STD,PGRE,USD,3785.73,227.432,133.877,-36.899,769.615,A,13.92,,8734.135,306.215,3824.953,133.877,,,New York,0,0.317,565.183
21616,20190930,2019,INDL,C,D,STD,GWB,USD,1900.249,56.284,269.749,167.365,603.649,A,34.74,,12788.301,201.487,433.636,269.749,,122.209,Sioux Falls,36.764,1.666,163.156
21627,20191231,2019,INDL,C,D,STD,CALA,USD,142.426,63.514,-92.895,-89.86,0,A,5.71,159.796,168.768,60.437,6.718,-92.895,19.624,,South San Francisco,0,0.093,0
21630,20191231,2019,INDL,C,D,STD,STOR,USD,4485.385,239.823,361.877,284.975,665.714,A,37.24,,8296.526,99.753,3485.056,361.877,,,Scottsdale,0,0.097,251.519
21633,20191231,2019,INDL,C,D,STD,VBTX,USD,1190.797,51.064,188.554,90.739,408.866,A,29.13,,7954.937,65.151,762.536,188.554,,93.689,Dallas,20.075,0.679,115.203
21635,20191231,2019,INDL,C,D,STD,AFMD,USD,43.391,76.25,-36.657,-36.319,24.005,A,2.74,118.855,126.087,106.87,0.617,-36.657,39.48,,Heidelberg,0.332,0.128,59.645
21739,20191231,2019,INDL,C,D,STD,PRAH,USD,1089.991,63.492,366.818,243.02,3066.262,A,111.15,985.567,3544.43,236.232,1312.548,366.818,1017.209,,Raleigh,0,17.5,2189.621
21743,20200331,2019,INDL,C,D,STD,NVEC,USD,77.995,4.835,15.515,14.527,25.412,A,71.4,34.385,79.498,8.066,0.707,15.515,0.796,,Eden Prairie,3.884,0.046,4.525
21761,20190630,2019,INDL,C,D,STD,CDK,USD,-729.6,121.1,604.8,124,1914.8,A,54.68,987.1,2999,311.4,2659.4,604.8,837.9,,Hoffman Estates,0,9,791.4
21777,20191231,2019,INDL,C,D,STD,MMSI,USD,949.944,55.213,50.604,5.451,994.852,A,31.22,454.538,1757.321,44.32,504.698,50.604,181.656,,South Jordan,225.698,6.355,480.228
